Asmodeus (AUT),Black,,,,
Assailant,Progressive power,,,,
At The Lake,Symphonic folk,,,,
Atrament,Black,Crust punk,,,
Atrorum,Avantgarde black,,,,
Auspex,Power,Progressive power,,,
Avenger (Ger),Speed,Heavy,,,
Baring Teeth,Progressive death,Technical death,,,
Barishi,Progressive,,,,
Bastard Sapling,Black,,,,
Before Eden,Progressive power,,,,
Before The Harvest,Symphonic deathcore,,,,
Beyond The Dust,Progressive,Djent,,,
Black Hole Generator,Industrial black,,,,
Black Star Riders,Hard rock,,,,
Blessed Death,Thrash,Speed,,,
Blind Fury,New wave of british heavy,,,,
Blockheads,Grindcore,,,,
Bloodmoon,Progressive sludge,Doom,,,
Brothers Of The Sonic Cloth,Doom,Sludge,Stoner,,
Brutart,Doom,,,,
Buried At Sea,Drone doom,Sludge,,,
By Night,Thrash,,,,
Calvarium,Black,,,,
Cancerous Womb,Death,Grindcore,,,
Celestial Decay,Symphonic power,,,,
Centimani,Melodic death,Melodic black,,,
Chasse-Galerie,Black,,,,
Chemical Breath,Technical death,Thrash,,,
Church Bizarre,Death,Black,,,
Church Of Void,Doom,,,,
Circle Of Dust,Industrial,,,,
Clairvoyants,Heavy,,,,
Cognizance,Melodic death,Technical death,Deathcore,,
Collapse 7,Melodic death,,,,
Contrarian,Progressive death,,,,
Corrupt Moral Altar,Grindcore,,,,
Cowards,Black,Sludge,Hardcore,,
Crescent Shield,Power,,,,
Crimsonfire,Power,,,,
Crowhurst,Experimental black,Noise,,,
Crowned,Black,,,,
Cruadalach,Folk,,,,
Curse,Black,,,,
Cyanide Serenity,Melodic metalcore,,,,
Cyclone,Thrash,,,,
Danse Macabre,Gothic,,,,
Dark Domination,Black,,,,
Dawn Of Winter,Doom,,,,
Dawn On Sedna,Post-metal,,,,
De Arma,Black,Post-metal,,,
Dead Instrument,Grindcore,,,,
Death Strike,Death,,,,
Deathraiser,Thrash,,,,
Decomposed,Death,Doom,,,
Derk�ta,Death doom,,,,
Desolation Angels,New wave of british heavy,Heavy,,,
Destroying Divinity,Death,,,,
DinUmbr?,Death doom,Gothic doom,,,
Dissolution,Melodic death,Technical thrash,,,
Dol Theeta,Electronic symphonic,,,,
Down Among The Dead Men,Death,,,,
Duff McKagan's Loaded,Hard rock,,,,
Dungortheb,Technical death,,,,
Dynazty,Heavy,Hard rock,Melodic power,,
Dyslesia,Melodic power,,,,
Ecferus,Black,,,,
Echo Of Dalriada,Folk,,,,
Eden Weint Im Grab,Gothic,,,,
Edenfall,Gothic doom,,,,
Effloresce,Progressive,,,,
Ellipsis,Symphonic progressive,,,,
Emergency Gate,Power,,,,
Eternal Majesty,Black,,,,
Ethereal Blue,Atmospheric death,,,,
Evidence One,Melodic hard rock,,,,
Ewigkeit,Black,,,,
Executer,Thrash,,,,
Exhale,Grindcore,,,,
Exmortem,Death,,,,
Face Of Oblivion,Technical death,,,,
Falaise,Atmospheric black,Post-metal,,,
Fall Of Empyrean,Death doom,,,,
Fate,Hard rock,,,,
Feridea,Symphonic,Gothic,,,
Feto In Fetus,Deathgrind,,,,
Finnugor,Symphonic black,Industrial black,,,
Fogland,Folk,Melodic black,,,
Forgive-Me-Not,Gothic doom,,,,
Fright Night,Gothic rock,Gothic,,,
Ge�st,Black,,,,
Generation Kill,Crossover thrash,,,,
Geoff Tate's Queensr�che,Progressive,,,,
Gillan,Hard rock,,,,
Goathemy,Melodic black,,,,
God.Fear.None,Melodic death,Metalcore,,,
Graveshadow,Symphonic,Gothic,,,
Graveyard (ESP),Death,,,,
Grifteg�rd,Doom,,,,
Grima,Atmospheric black,,,,
Grimfist,Black,Death,,,
Gurd,Thrash,,,,
Hacavitz,Blackened death,Black,,,
Haeres,Black,,,,
Hardingrock,Folk,Rock,,,
Havoc Unit,Industrial,Experimental black,,,
Hell:On,Thrash,,,,
Hellfueled,Heavy,,,,
Hexis,Black,Hardcore,,,
High Priest Of Saturn,Doom,Stoner,Psychedelic rock,,
High Spirits,Hard rock,Heavy,,,
Horizon Ablaze,Death,,,,
Houwitser,Death,,,,
Hybris,Progressive thrash,,,,
Hyems,Melodic black,,,,
Ian Gillan,Hard rock,Pop rock,Blues rock,,
Implant Pentru Refuz,Hardcore,Metalcore,,,
In Twilight's Embrace,Metalcore,Melodic death,Death,,
Infera Bruo,Progressive black,,,,
Inspell,Symphonic black,,,,
Iron Hearse,Doom,,,,
Jaded Star,Melodic power,,,,
Kenziner,Power,,,,
Kinetik,Industrial,Groove thrash,,,
Kowloon Walled City,Sludge,,,,
L'Esprit Du Clan,Metalcore,,,,
Last Sacrament,Death,,,,
Laster,Atmospheric black,,,,
Latitude Egress,Black,Funeral doom,Atmospheric doom,,
Lechery,Heavy,,,,
Lefay,Power,Thrash,,,
Let Me Dream,Gothic doom,,,,
Level 10,Heavy,Power,,,
Lightning,Heavy,Power,,,
Lorn,Black,,,,
Loss,Death,,,,
Lothl�ryen,Melodic power,Folk,,,
Love Lies Bleeding,Atmospheric black,Doom,,,
Magister Templi,Hard rock,Heavy,Doom,,
Majster Kat,Thrash,,,,
Makrothumia,Death doom,Progressive,,,
Mandator,Speed,Thrash,,,
Manitou,Progressive heavy,,,,
Maveth,Blackened death,,,,
Mayze,Progressive,Gothic,,,
Medico Peste,Black,,,,
Mefisto,Black,Death,Thrash,,
Menace,Progressive,Hard rock,,,
Mhorgl,Black,,,,
Middian,Doom,Sludge,,,
Mind Odyssey,Progressive,,,,
Misery Inc.,Gothic,Death,,,
Morbosidad,Black,Death,,,
Moth,Melodic death,Progressive,,,
Mother Witch & Dead Water Ghosts,Doom,Psychedelic rock,,,
Mystic Force,Us power,Progressive,,,
Nachtlieder,Black,,,,
Necrite,Ambient black,Drone,,,
Nevaloth,Atmospheric black,,,,
Nevolution,Melodic death,,,,
Night Magic,Doom,,,,
No-Big-Silence,Death,Industrial,,,
Noisear,Grindcore,,,,
Nonsun,Drone doom,Sludge,,,
Norska,Doom,Sludge,,,
Ocean Chief,Doom,Sludge,Stoner,,
"Oh, Sleeper",Metalcore,,,,
Ol Drake,Heavy,Hard rock,,,
Omen (HUN),Thrash,Speed,,,
Omnerod,Extreme progressive,,,,
Ordog,Doom,,,,
Oruga,Doom,Sludge,Stoner,,
Ostrogoth,Heavy,,,,
Over Your Threshold,Progressive death,,,,
P.L.F.,Grindcore,,,,
Persephone's Dream,Progressive rock,Progressive,,,
Perzonal War,Power,Thrash,,,
Phantom Winter,Sludge,,,,
Planks,Blackened sludge,,,,
Plateau Sigma,Doom,,,,
Poison Sun,Heavy,,,,
Possession,Black,Death,,,
Posthum,Progressive black,,,,
Primal Rock Rebellion,Heavy,Alternative,,,
Profusion,Progressive,Fusion,,,
Prohod,Atmospheric black,Melodic black,,,
Project Pain,Thrash,,,,
Queiron,Brutal death,,,,
Quest Of Aidance,Melodic death,Grindcore,,,
Ravager,Brutal death,,,,
Reasons Behind,Symphonic power,,,,
Rendezvous Point,Progressive,,,,
Resurrection Kings,Hard rock,,,,
Revolted Masses,Progressive death,Thrash,,,
Rippikoulu,Death,,,,
RoadkillSoda,Sludge,Stoner,,,
Rosae Crucis,Heavy,,,,
Sadness,Death doom,Gothic doom,,,
Samothrace,Doom,Stoner,,,
Sanctimony,Death,Death 'n' roll,,,
Saturnalia Temple,Doom,Stoner,,,
Sear,Black,Death,,,
Season's End,Gothic,,,,
Sektemtum,Black,,,,
Self-Inflicted Violence,Black,Post-rock,,,
Sengir,Gothic,Death doom,,,
Sepia Dreamer,Progressive,,,,
Septic Mind,Funeral doom,,,,
Sethian,Hard rock,Suomi,,,
Sexcrement,Death,,,,
Shadow Host,Power,Thrash,,,
Shadowdances,Doom,Melodic death,,,
Sheavy,Doom,Stoner,,,
Shining Fury,Power,,,,
Shturm,Black,Death,,,
Sideburn,Stoner,,,,
Silent Voices,Progressive,,,,
Sinister Realm,Heavy,Doom,,,
Skeletal Remains,Death,,,,
Smallman,Folk,Post-metal,,,
Smargroth,Black,,,,
Sorathian Dawn,Black,Death,,,
Sororicide,Death,,,,
Sorrow Plagues,Atmospheric black,Post-rock,,,
Soul Takers,Progressive,,,,
Soulfractured,Progressive,,,,
Spazmosity,Black,Death,,,
Squealer,Heavy,Power,Thrash,,
Status Abnormis,Death,Thrash,Industrial,,
Stigma,Melodic deathcore,,,,
Stillborn (POL),Black,Death,,,
Stone Gods,Hard rock,Heavy,,,
Sulphur,Black,Death,,,
Sumerlands,Heavy,Power,,,
Svartelder,Black,,,,
Syrens Call,Progressive,Symphonic,Power,,
The Crown Of Yamhad,Atmospheric folk,Symphonic,,,
The Deathtrip,Black,,,,
The Enochian,Melodic black,,,,
The Lumberjack Feedback,Doom,Sludge,,,
The Order Of Israfel,Doom,,,,
The Ox,Progressive,,,,
The Seven Gates,Death,,,,
The Skull,Doom,,,,
The Undivine,Death,Thrash,,,
The Weakening,Melodic death,Djent,,,
Thornafire,Death,,,,
Thought Machine,Industrial,,,,
Throneum,Death,Black,,,
Thunderbolt,Heavy,,,,
Thy Final Pain,Death,,,,
Thy Flesh Consumed,Death,,,,
Thy Primordial,Black,,,,
Today I Caught The Plague,Progressive metalcore,Progressive,,,
Tonic Breed,Groove thrash,,,,
Torrens Conscientium,Funeral doom,,,,
Total Fucking Destruction,Grindcore,,,,
Total Negation,Black,,,,
Totalt J�vla M�rker,Blackened hardcore,Crust punk,,,
Transient,Grindcore,,,,
Triton Enigma,Melodic death,Thrash,,,
Tsar Bomba,Stoner,,,,
Tungsten,Progressive rock,Progressive,,,
Unsilence,Doom,,,,
Uroboros,Death,Sludge,,,
Urskumug,Black,,,,
Vaee Solis,Blackened doom,,,,
Valborg,Progressive doom,Death,,,
Valhall,Black,Doom,,,
Valhalla,Heavy,Power,,,
Vandroya,Progressive power,,,,
Vanisher,Metalcore,,,,
Venomous Maximus,Doom,Heavy,,,
Vermiform,Death,,,,
Verminous,Death,,,,
Vinterblot,Melodic death,,,,
Virus IV,Progressive power,Progressive heavy,,,
Viuda Negra,Progressive,,,,
Voice Of The Soul,Death,,,,
Vorkreist,Black,Death,,,
Vulcain,Heavy,,,,
Waken Eyes,Progressive rock,Progressive,,,
Walk Through Fire,Sludge,Doom,,,
War,Black,,,,
Warhorse,Doom,Stoner,,,
We All Die (Laughing),Avantgarde,Progressive,,,
Whales And Aurora,Atmospheric sludge,,,,
Wijlen Wij,Funeral doom,,,,
WildeStarr,Heavy,,,,
Wintersoul,Black,,,,
Witheria,Thrash,,,,
Wooden Stake,Death doom,,,,
Wormwood,Atmospheric black,,,,
Wotan,Heavy,,,,
WRVTH,Technical death,Deathcore,Post-metal,Hardcore,
X Wild,Heavy,,,,
XXX Maniak,Grindcore,,,,
Yaotl Mictlan,Black,Folk,,,
Zealotry,Death,,,,
ZX Spectrum,Death 'n' roll,,,,
???????,Black,,,,
�GES,Alternative,,,,
�nimus (SWE),Heavy,Power,,,
�-Nirik,Melodic death,Brutal death,,,
2 Wolves,Industrial,Symphonic,,,
A Canorous Quintet,Melodic death,,,,
Aabsynthum,Black,Funeral doom,,,
Abramis Brama,Stoner,,,,
Abscession,Death,,,,
Abstracter,Black,Doom,Sludge,Crust punk,
Abyssaria,Black,Gothic,,,
Aclla,Heavy,,,,
Adaliah,Deathcore,Melodic hardcore,,,
Admiral Sir Cloudesley Shovell,Psychedelic hard rock,,,,
Aftershok,Heavy,,,,
Agro,Power,Thrash,,,
Ahamkara,Atmospheric black,,,,
Aion,Black,,,,
Altars,Death,,,,
Amnis Nihili,Black,,,,
Anal Blasphemy,Black,,,,
Ancestors Revenge,Death,,,,
ANJ,Alternative,Hard rock,,,
Antropophobia,Atmospheric black,Doom,,,
Apothecary,Death doom,,,,
AraPacis,Progressive,Doom,Hard rock,,
Arctic Winter,Power,Heavy,,,
Arkhe,Technical death,,,,
Arms,Math,Grindcore,,,
Asguard,Melodic death,,,,
Ass To Mouth,Brutal death,Grindcore,,,
Athelstan,Folk,,,,
Atrium Noctis,Melodic black,,,,
Aus Der Transzendenz,Black,,,,
Axevyper,Heavy,,,,
Axewitch,Heavy,,,,
Azoic,Black,,,,
Azure Agony,Progressive,,,,
Bar�s,Progressive death,,,,
Barghest,Black,,,,
Beaten To Death,Grindcore,,,,
Beholder (ITA),Melodic heavy,,,,
Belfegor,Black,,,,
Bellfast,Celtic folk,,,,
Beorn,Power,Symphonic,,,
Bill Ward,Hard rock,,,,
Birds Of Prey,Sludge,Death,,,
Birth Through Gore,Brutal death,,,,
Black Knight Symfonia,Gothic,Symphonic,Power,,
Blackfinger,Doom,,,,
Blackwater,Heavy,Doom,,,
Blackwood,Drone doom,Industrial,,,
Blood Revolt,Black,Death,,,
Blood Stained Dusk,Black,,,,
Boomerang,Heavy,Power,,,
Camel Of Doom,Doom,Stoner,,,
Cap De Craniu,Death,Grindcore,,,
Cardinals Folly,Doom,,,,
Carn D�m,Black,,,,
Carnal Lust,Brutal death,,,,
Carpatica,Pagan black,Folk,,,
Catarsis Incarne,Death,,,,
Cavus,Black,,,,
Chaos Magic,Symphonic,Gothic,,,
Chaosfear,Thrash,,,,
Chariot,New wave of british heavy,Heavy,,,
Chariots Of The Gods,Melodic death,Metalcore,,,
Christgrinder,Black,Death,,,
Cloud Rat,Grindcore,,,,
Coliseum,Hardcore,,Post-hardcore,Punk,
Colombian Necktie,Sludge,Alternative,,,
Common Grave,Brutal death,Black,,,
Communion Of Thieves,Black,Grindcore,,,
Coprolith,Death,Black,,,
Coven 13,Doom,,,,
Crehated,Death,Thrash,,,
Cretura,Extreme symphonic,,,,
Crimson Sun,Symphonic,,,,
Crom Dubh,Black,,,,
Crossbreed,Industrial,,,,
Cryptal Darkness,Gothic doom,Death doom,,,
Cryptic Warning,Technical death,Thrash,,,
Dahakara,Ambient,Experimental black,,,
Dakesis,Progressive power,,,,
Dark Arena,Power,Progressive,Thrash,,
Dead In The Dirt,Grindcore,,,,
Dead Infection,Deathgrind,,,,
Dead River Runs Dry,Black,,,,
Deadlands,Us power,,,,
Deadly Mosh,Thrash,,,,
Deafening Silence,Heavy,,,,
Death Of Self,Grindcore,,,,
Death Penalty,Doom,Heavy,,,
Death Toll 80k,Grindcore,,,,
Deathrite,Grindcore,,,,
Defender,Power,Thrash,,,
Desolate Pathway,Epic doom,,,,
Despair (SYR),Black,,,,
Desperado,Heavy,,,,
Despond,Doom,,,,
Deuil,Black,Doom,Sludge,,
Deus X Machina,Progressive,Power,,,
Di'Anno,Hard rock,Heavy,,,
Dialectic Soul,Symphonic black,Progressive,,,
Dictator,Black,Funeral doom,Dark,Ambient,
Dissension,Melodic death,Melodic black,,,
Distaste,Grindcore,,,,
Doctor Livingstone,Hardcore,Black,Punk,,
Doga,Thrash,Heavy,,,
Doyle,Groove metal,Hardcore,,,
Dr.X,Heavy,,,,
Dramatvm,Melodic death,Gothic,,,
Dreamlost,Progressive,,,,
Dysrider,Symphonic,,,,
Dysylumn,Progressive black,Death,,,
E-Force,Thrash,,,,
Ebonillumini,Avantgarde black,,,,
Edgedown,Heavy,,,,
Eeriness,Heavy,Gothic,,,
Ehnahre,Black,Death,Doom,,
Eibon la Furies,Gothic,Avantgarde black,,,
Elvira Madigan,Symphonic black,,,,
Empires Of Eden,Melodic power,,,,
Encorion,Viking folk,,,,
Entheos (CAN),Black,,,,
Epistasis,Experimental black,,,,
Eternal Reign,Power,,,,
Eternal Sorrow,Gothic doom,,,,
Ethernity,Progressive power,,,,
Exhausted Prayer,Progressive black,Progressive death,,,
Exiled,Power,Speed,Thrash,,
Felony,Melodic heavy,,,,
Filii Nigrantium Infernalium,Black,Thrash,,,
Final Crusade,Heavy,,,,
Forces United,Power,,,,
Fornicus,Black,,,,
Foul Body Autopsy,Death,,,,
Freitod,Black,,,,
Frightmare,Death,Thrash,Grindcore,,
Frozen Winds,Black,,,,
Funeral Whore,Death,,,,
Gateway To Selfdestruction,Black,,,,
Gehennah,Thrash,,,,
Genocide Shrines,Black,Death,,,
Ghee-Yeh,Heavy,,,,
Ghost Voyage,Death doom,,,,
Goblin Hovel,Folk,,,,
God Mother,Grindcore,,,,
Gone Postal,Death,,,,
Goodbye To Gravity,Melodic metalcore,,,,
Gothic Knights,Power,,,,
Grave Upheaval,Death,,,,
Gravehill,Thrash,Death,,,
Griffar,Melodic black,,,,
Gverr,Progressive death,Death,Thrash,,
Gypsyhawk,Heavy,,,,
H�then,Black,,,,
Haar,Atmospheric black,Progressive black,,,
Hadean,Progressive,Hardcore,Jazz fusion,,
Haikai No Ku,Doom,Stoner,,,
Heavydeath,Death doom,,,,
Hegemone,Black,Post-metal,Sludge,,
Hell Within,Metalcore,,,,
Hemelbestormer,Post-metal,,,,
Herald,Heavy,,,,
Hourswill,Progressive,,,,
House Of Low Culture,Drone doom,Ambient,Experimental,,
Howling Syn,Gothic,,,,
Human Cull,Grindcore,,,,
Hydra Vein,Thrash,,,,
I Chaos,Brutal death,,,,
Iluminato,Gothic,,,,
Implore,Grindcore,,,,
Inciter,Thrash,,,,
Infinitum Obscure,Death,,,,
Insane,Power,Thrash,,,
Iskra,Black,Crust punk,,,
Johansson & Speckmann,Death,,,,
Karmaflow,Symphonic,,,,
Karyn Crisis' Gospel Of The Witches,Doom,Gothic,,,
Khaotika,Melodic black,Gothic,,,
Killers (UK),Heavy,,,,
King Fear,Black,,,,
King's-Evil,Thrash,,,,
Kingdragon,Melodic heavy,Hard rock,,,
Kognitiv Tod,Black,,,,
Kolp,Black,Doom,,,
Korum,Death,,,,
Kragens,Heavy,Power,Thrash,,
Krokmit�n,Experimental death,,,,
Krokodil,Progressive sludge,,,,
Kultika,Black,Post-metal,,,
Landskap,Doom,Psychedelic rock,,,
Last In Line,Heavy,Hard rock,,,
Legend (JE),New wave of british heavy,,,Heavy,
Liquorworks,Experimental progressive,,,,
Lody Kong,Crossover thrash,Hardcore,Punk,,
Lonely Kamel,Stoner rock,,,,
Looking For An Answer,Grindcore,,,,
Lunar Path,Gothic,,,,
Lunarium,Folk,,,,
Malrun,Melodic hard rock,,,,
Man Made Origin,Progressive,,,,
Maniac Butcher,Black,,,,
Marche Fun�bre,Death,Doom,,,
Marseille,New wave of british heavy,Heavy,,,
Mastermind,Progressive rock,Symphonic rock,Fusion,Progressive,Instrumental
Masterstroke,Heavy,,,,
Means End,Progressive,,,,
Mena Brinno,Gothic,Symphonic,,,
Mephistopheles,Technical death,,,,
Merkabah,Heavy,,,,
Methadone Skies,Atmospheric sludge,Stoner,Psychedelic rock,,
Moon (POL),Black,Death,,,
Mordbrand,Death,,,,
Morgain,Atmospheric doom,Folk,,,
Morian,Gothic,Heavy,,,
Myopia,Progressive,,,,
Myrah,Gothic,,,,
Mysto Dysto,Speed,Thrash,,,
N R C S S S T,Atmospheric black,Post-metal,Shoegaze,,
N.I.L.,Black,Doom,,,
Naamah,Gothic,Progressive,,,
Nailed,Brutal death,,,,
Nasty Idols,Heavy,Glam,Glam rock,,
Natron,Death,,,,
Nebukadnezza,Death,Thrash,Hardcore,,
Necromancing The Stone,Melodic death,,,,
Nerve End,Alternative,Progressive,,,
Next To None,Progressive,,,,
Night Viper,Heavy,,,,
Nightly Gale,Black,Doom,,,
Noctum,Doom,Heavy,Hard rock,,
Non Serviam,Death,,,,
North (USA),Post-metal,Sludge,,,
Northern Plague,Black,Death,,,
NunFuckRitual,Black,,,,
Nycticorax,Black,,,,
Oblivionized,Technical death,Grindcore,,,
Obsidian Sea,Doom,,,,
Ocultan,Black,,,,
Odyssey,Progressive,,,,
Ogre,Doom,Hard rock,,,
Oleg Izotov,Alternative,Instrumental heavy,,,
One Step Beyond,Experimental death,,,,
Onirism,Symphonic black,,,,
Op?a Opasnost,Hard rock,,,,
Orchid's Curse,Metalcore,,,,
Ordinul Negru,Black,,,,
Oxiplegatz,Avantgarde,,,,
Pain Principle,Thrash,Death,,,
Paragon Of Beauty,Gothic,,,,
Paramnesia,Black,,,,
Phantom,Black,,,,
Protean,Black,,,,
Psudoku,Avantgarde,Grindcore,,,
Pure Inc,Hard rock,Alternative,,,
Pyrrhon,Technical death,,,,
Quinta Essentia,Black,Death,,,
Reality Grey,Melodic death,,,,
Realmbuilder,Epic doom,Heavy,,,
Resurrecturis,Death,,,,
Retriem,Power,,,,
Rev 16:8,Black,,,,
Revelation's Hammer,Black,,,,
Romuvos,Folk,,,,
Rudhira,Progressive,,,,
Sabachthani,Gothic,Doom,,,
Sadistic Gore,Death,,,,
Sandalinas,Melodic progressive,,,,
Santo Rostro,Doom,Stoner,,,
Saracen,New wave of british heavy,Heavy,Progressive,,
Sarcofagus,Progressive heavy,,,,
Sargatanas Reign,Death,,,,
Scald (RUS),Epic doom,,,,
Scar Of The Sun,Gothic doom,,,,
Scarblade,Heavy,,,,
Sea Witch,Blackened doom,Sludge,,,
Seamount,Doom,,,,
Sectu,Death,,,,
Sedna,Black,Sludge,,,
Seita,Death,Thrash,,,
Septic Death,Hardcore,,,,
Serpent Omega,Doom,Sludge,,,
Serpent Venom,Doom,,,,
Severed,Brutal death,Technical death,,,
Shadow Of The Colossus,Deathcore,,,,
Shallow Rivers,Death doom,Atmospheric doom,,,
Shaman (FIN),Folk,,,,
Shannon,Hard rock,Heavy,,,
Shatterpoint,Power,Thrash,,,
Shredding The Envelope,Heavy,Thrash,,,
Silent Memorial,Heavy,Progressive,,,
Siren,Black,Doom,Heavy,,
Sirocco,Heavy,Folk,Thrash,,
Skraeckoedlan,Psychedelic stoner,,,,
Slabdragger,Doom,Sludge,,,
Slidhr,Black,,,,
Slivers Cross,Metalcore,Alternative,,,
Slow,Atmospheric doom,Funeral doom,,,
Solifvgae,Atmospheric black,Post-metal,,,
Sonic Reign,Black,,,,
Sorrowful,Death doom,,,,
Sorrowful Angels,Gothic,,,,
Soul Dissolution,Black,,,,
Soulless,Melodic death,Thrash,,,
Sourvein,Doom,Sludge,,,
Spaceking,Progressive,Progressive rock,Stoner rock,Stoner instrumental,
Spartan Warrior,New wave of british heavy,Heavy,,,
Splattered Mermaids,Brutal death,Grindcore,,,
Srogo??,Black,,,,
Standing Ovation,Progressive,,,,
Station Dysthymia,Funeral doom,,,,
T?zmad�r,Power,,,,
Tanagra,Us power,Heavy,,,
Tempestuous Fall,Funeral doom,Death doom,,,
Temple Of Evil,Black,,,,
Terror Empire,Groove thrash,,,,
Tesa,Post-metal,Sludge,Hardcore,,
The Arson Project,Grindcore,,,,
The Batallion,Thrash,,,,
The Belonging,Blackened death,,,,
The Doomsday Kingdom,Doom,,,,
The Earls Of Mars,Avantgarde,,,,
The Everdawn,Melodic death,,,,
The Experiment No.Q,Progressive,,,,
The Night Flight Orchestra,Hard rock,,,,
The Oracle,Extreme progressive,,,,
The Order Of Chaos,Heavy,Power,Thrash,,
The Silent Wedding,Heavy,,,,
The Wakedead Gathering,Death,,,,
Theories,Deathgrind,,,,
Those Who Bring The Torture,Death,Grindcore,,,
Throes Of Sanity,Us power,,,,
Titaan,Black,,,,
Tribune,Melodic thrash,Progressive,,,
Trimonium,Pagan black,,,,
Triumfall,Black,,,,
Trophallaxy,Power,Symphonic,,,
Unchained,Heavy,,,,
Unholy Matrimony,Black,,,,
Unwritten Pages,Progressive,,,,
Urban Tales,Gothic rock,Alternative,,,
Usurpress,Death,,,,
V�d�n,Stoner,Psychedelic rock,,,
Vaalnor,Folk,,,,
Valkenrag,Melodic death,,,,
Vardis,New wave of british heavy,Heavy,,,
Venin Noir,Gothic,,,,
Vermilion,Experimental black,,,,
VII Gates,Heavy,Progressive power,,,
Villainy,Blackened thrash,Crust punk,,,
Vise Versa,Alternative,,,,
Vista Chino,Stoner rock,,,,
Vitriol,Progressive,,,,
Void Of Sleep,Sludge,,,,
Vomitile,Death,Thrash,,,
Vox Tempus,Progressive,,,,
Wells Valley,Progressive sludge,Post-metal,,,
When Woods Make Graves,Atmospheric black,,,,
Whitehorse,Drone doom,Sludge,,,
Wilt,Atmospheric black,,,,
Winds Of Torment,Melodic death,,,,
Witchbound,Melodic power,Heavy,,,
Within The Fall,Death doom,,,,
WIZ,Power,,,,
Woburn House,Post-metal,,,,
Wolvserpent,Drone doom,,,,
Woods Of Belial,Black,Funeral doom,Industrial doom,Doom,
Worth Dying For,Progressive death,Melodic death,,,
Yawarhiem,Symphonic power,Folk,,,
Yogth Sothoth,Brutal death,,,,
Zavorash,Black,,,,
11Paranoias,Doom,Sludge,,,
48 Crash,Progressive rock,Heavy,,,
7 H. Target,Brutal death,,,,
A Gruesome Find,Blackened death,,,,
A New Dawn,Gothic,Symphonic,,,
Abhorrent,Brutal death,Technical death,,,
Absconditus,Black,,,,
Acrosome,Depressive black,Dark ambient,,,
Adagio (BRA),Death doom,,,,
Aeon Throne,Black,Death,,,
Against Nature,Doom,Hard rock,Progressive rock,,
Against Tolerance,Metalcore,Experimental thrash,,,
Age Of Woe,Death,Crust punk,,,
Airdash,Thrash,,,,
Akem Manah,Death,Doom,,,
Akem Manah (USA),Death doom,,,,
Akhenaten,Black,Death,,,
Aktor,Psychedelic hard rock,Heavy,,,
Alien Syndrome 777,Avantgarde black,,,,
Alkimya,Progressive,,,,
Alkoholizer,Thrash,,,,
Amor E Morte,Gothic,Symphonic black,,,
Ancient Altar,Sludge,Doom,,,
Andacht,Atmospheric black,,,,
Angmaer,Black,,,,
Angrepp,Black,Thrash,,,
Anima Tempo,Progressive death,,,,
Antagonist Zero,Death doom,,,,
Antlion,Progressive death,,,,
Apa Simbetii,Progressive death,Black,,,
Apathie,Black,,,,
Aposthate,Brutal death,,,,
Arbitrator (CAN),Industrial death,,,,
Architects Of Chaoz,Heavy,,,,
Armahda,Heavy,Power,,,
Arryan Path,Heavy,Power,,,
Arsh Anubis,Black,,,,
Artisian,Black,Death,,,
As Autumn Calls,Death,Doom,,,
Ashen Horde,Progressive black,,,,
Ashtar,Sludge,Drone,,,
Aspectra,Black,Death,,,
Astral Tears,Progressive,Alternative,,,
Asymmetry,Progressive,,,,
Aurinko,Doom,Folk,,,
Autumn: Death,Melodic black,Melodic death,,,
Axial Lead,Progressive,,,,
Azavatar,Black,,,,
Baptists,Hardcore,Punk,,,
Basement Torture Killings,Death,,,,
Bask,Post-metal,Stoner rock,Psychedelic rock,,
Battlezone,Groove thrash,Heavy,,,
Beaten Back To Pure,Doom,Sludge,,,
Before God,Black,Folk,,,
Bersimbah Darah,Deathgrind,,,,
Beyond The Flesh,Melodic death,,,,
Bhleg,Atmospheric black,,,,
Black Succubi,Heavy,,,,
Blackened,Heavy,Power,,,
Blackwelder,Power,,,,
Blade Of Spirit,Power,,,,
Blastanus,Brutal death,Grindcore,,,
Blliigghhtted,Experimental black,,,,
Bloodgut,Death,,,,
Blustery Caveat,Brutal death,,,,
Born From Ruins,Alternative,Hard rock,,,
Brainchoke,Grindcore,Death,,,
Bubonic Wrath,Black,Death,Thrash,,
Burnsred,Progressive sludge,Doom,Post-metal,,
Burweed,Atmospheric sludge,Post-metal,,,
Cadmium,Symphonic,,,,
Cannibal Accident,Grindcore,,,,
Cara Neir,Experimental black,,,,
Carry The Storm,Thrash,Death,,,
Castrator,Death,,,,
Casual Silence,Progressive,,,,
Cat O' Nine Tails,Folk,Symphonic power,,,
Ceremonia,Atmospheric doom,,,,
Cetacean,Doom,Sludge,,,
Chrome Waves,Atmospheric black,Post-metal,,,
Citizen,Grindcore,,,,
Code Of Nelson's Folly,Folk,,,,
Cold Night For Alligators,Progressive math,Djent,,,
Collateral Damage,Heavy,,,,
Collide,Thrash,,,,
Coltsblood,Doom,Sludge,,,
Conjuro Nuclear,Black,Darkwave,,,
Contemplator,Progressive,Instrumental,,,
Corr Mh�na,Doom,Heavy,Celtic black,,
Corrupted Melody,Death,Atmospheric doom,,,
Cr�puscule,Atmospheric black,,,,
Cryogenic,Symphonic black,,,,
Crypt Of Kerberos,Death doom,Progressive death,,,
